Company Name,Website,Status,Screenshot URL,Place ID,Error,Details
"2747831028","N/A","failed","","","No valid website URL found","Could not extract website URL from CSV row"
"16791305649","N/A","failed","","","No valid website URL found","Could not extract website URL from CSV row"
"15351173560","N/A","failed","","","No valid website URL found","Could not extract website URL from CSV row"
"21634309032","N/A","failed","","","No valid website URL found","Could not extract website URL from CSV row"
"22860425093","N/A","failed","","","No valid website URL found","Could not extract website URL from CSV row"
"26289269860","N/A","failed","","","No valid website URL found","Could not extract website URL from CSV row"
"28839630399","N/A","failed","","","No valid website URL found","Could not extract website URL from CSV row"
"31170690467","N/A","failed","","","No valid website URL found","Could not extract website URL from CSV row"
"32849212577","N/A","failed","","","No valid website URL found","Could not extract website URL from CSV row"
"32841540107","N/A","failed","","","No valid website URL found","Could not extract website URL from CSV row"
"33054483007","N/A","failed","","","No valid website URL found","Could not extract website URL from CSV row"
"36625786155","N/A","failed","","","No valid website URL found","Could not extract website URL from CSV row"
"36964796444","N/A","failed","","","No valid website URL found","Could not extract website URL from CSV row"
"36964794294","N/A","failed","","","No valid website URL found","Could not extract website URL from CSV row"
"6773296824","https://www.mancinospizzaandgrinders.com/","failed","","ChIJjXOHPvWwIIYR1gPXAwyA1dg","Screenshot generation failed","Scan completed but screenshot generation failed"
"2780116412","https://panhandlerspizza.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"2825525861","https://ottavio.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E","ChIJg0GCagDVv1QRD4qfTTx581E","","Scan and screenshot completed successfully"
"742034984","https://bubbalous.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E","ChIJg0GCagDVv1QRD4qfTTx581E","","Scan and screenshot completed successfully"
"6241355536","https://jjtwigspalatine.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"1014743918","https://bestpizzaandbrew.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"2825492094","https://transfermke.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E","ChIJg0GCagDVv1QRD4qfTTx581E","","Scan and screenshot completed successfully"
"2825511794","https://tonyboloneys.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E","ChIJg0GCagDVv1QRD4qfTTx581E","","Scan and screenshot completed successfully"
"5931773615","https://obopizza.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E","ChIJg0GCagDVv1QRD4qfTTx581E","","Scan and screenshot completed successfully"
"2825492043","https://www.pizzaparma.us","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E","ChIJg0GCagDVv1QRD4qfTTx581E","","Scan and screenshot completed successfully"
"2825511754","https://njpizzaone.com","skipped","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJxTiXM1e9lVQRd5KFLwpr5tI","ChIJxTiXM1e9lVQRd5KFLwpr5tI","","Recent scan exists (0 days old) with screenshot"
"5930433631","https://pizzasams.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"738863148","https://zubssubs.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"2780126365","http://conanspizza.com","skipped","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJFw0NUqXLRIYRfSGrmXIaWks","ChIJFw0NUqXLRIYRfSGrmXIaWks","","Recent scan exists (5 days old) with screenshot"
"5930490962","https://pizzaalley.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"6033315501","https://blackjackpizza.com","skipped","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJH5oIvzRPlVQRgXoKU1M0Cb0","ChIJH5oIvzRPlVQRgXoKU1M0Cb0","","Recent scan exists (0 days old) with screenshot"
"5930439245","https://palermos95th.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"6789277589","https://connieschickenandwaffles.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"2780126345","https://oddmoes.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJ2XEWDtjfYVMRxNsWfWNP83s","ChIJ2XEWDtjfYVMRxNsWfWNP83s","","Scan and screenshot completed successfully"
"785510382","https://frontdoorpromotions.biz","skipped","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJaQ0OyixZBIgRK5jxKpSA7s8","ChIJaQ0OyixZBIgRK5jxKpSA7s8","","Recent scan exists (0 days old) with screenshot"
"2780100852","https://fivestarpizza.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"785692053","https://deekspizza.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E","ChIJg0GCagDVv1QRD4qfTTx581E","","Scan and screenshot completed successfully"
"2780129526","https://mydominicks.com/","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJ2XEWDtjfYVMRxNsWfWNP83s","ChIJ2XEWDtjfYVMRxNsWfWNP83s","","Scan and screenshot completed successfully"
"2825526062","https://realpizza.org","skipped","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E","ChIJg0GCagDVv1QRD4qfTTx581E","","Recent scan exists (0 days old) with screenshot"
"6745310025","https://amecipizzaandpasta.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJsRbWx5N7kFQRinffPblxBsE","ChIJsRbWx5N7kFQRinffPblxBsE","","Scan and screenshot completed successfully"
"6093630078","http://Blackjackpizza.com","skipped","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJH5oIvzRPlVQRgXoKU1M0Cb0","ChIJH5oIvzRPlVQRgXoKU1M0Cb0","","Recent scan exists (0 days old) with screenshot"
"2825525798","https://bigdaddyspizzatogo.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJsRbWx5N7kFQRinffPblxBsE","ChIJsRbWx5N7kFQRinffPblxBsE","","Scan and screenshot completed successfully"
"1014746409","https://wingsnackexpress.com","skipped","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Recent scan exists (0 days old) with screenshot"
"1728992348","https://brooklynsfinestpizza303.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJsRbWx5N7kFQRinffPblxBsE","ChIJsRbWx5N7kFQRinffPblxBsE","","Scan and screenshot completed successfully"
"6226769527","https://www.pizzakingde.com/","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"831324632","https://pier49.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"785361561","https://zionsvillepizzeria.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E","ChIJg0GCagDVv1QRD4qfTTx581E","","Scan and screenshot completed successfully"
"785692034","https://chrispizzavillage.net","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"6745311322","https://amecipizzaandpasta.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"5851830675","https://blackjackpizza.com","skipped","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJH5oIvzRPlVQRgXoKU1M0Cb0","ChIJH5oIvzRPlVQRgXoKU1M0Cb0","","Recent scan exists (0 days old) with screenshot"
"878898232","https://fatdaddyspizzeria.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"5930491175","https://samspizzaofwausau.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJ2XEWDtjfYVMRxNsWfWNP83s","ChIJ2XEWDtjfYVMRxNsWfWNP83s","","Scan and screenshot completed successfully"
"1234823365","https://180tacos.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJsRbWx5N7kFQRinffPblxBsE","ChIJsRbWx5N7kFQRinffPblxBsE","","Scan and screenshot completed successfully"
"2780101611","https://shucknjive.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"5930450725","https://gaetanospizza.net","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"817289429","https://northbeachpizza.com/","failed","","","Search API error: 500","Professional scan failed"
"2780129750","https://leonas.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJ2XEWDtjfYVMRxNsWfWNP83s","ChIJ2XEWDtjfYVMRxNsWfWNP83s","","Scan and screenshot completed successfully"
"2780128209","https://vincenzosnewhall.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"6785890333","https://shoreridersd.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"2765673407","https://www.bakedwingsarebetter.com/","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"5930439440","https://anthonysii.com","skipped","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJ7y6TbAJnlVQR8AogkjB72B4","ChIJ7y6TbAJnlVQR8AogkjB72B4","","Recent scan exists (0 days old) with screenshot"
"1014744592","https://lasalita.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"2825499653","https://phillyspizza.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E","ChIJg0GCagDVv1QRD4qfTTx581E","","Scan and screenshot completed successfully"
"6745311072","https://amecipizzaandpasta.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"785361084","https://pizzaplanet.com","skipped","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJOeQvjKHRwIkRzW6odbC_59Q","ChIJOeQvjKHRwIkRzW6odbC_59Q","","Recent scan exists (0 days old) with screenshot"
"785361335","https://primopizzallc.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJj6VEnR2bmYARvDuBYqxmWmY","ChIJj6VEnR2bmYARvDuBYqxmWmY","","Scan and screenshot completed successfully"
"2825525778","https://parmesanspizzeria.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E","ChIJg0GCagDVv1QRD4qfTTx581E","","Scan and screenshot completed successfully"
"785509547","https://glorydayspizza.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJsRbWx5N7kFQRinffPblxBsE","ChIJsRbWx5N7kFQRinffPblxBsE","","Scan and screenshot completed successfully"
"2780126415","https://nypizzeria.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"785508269","https://attiliospizza.org","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E","ChIJg0GCagDVv1QRD4qfTTx581E","","Scan and screenshot completed successfully"
"2780116426","https://eastofchicago.com","skipped","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJ2XEWDtjfYVMRxNsWfWNP83s","ChIJ2XEWDtjfYVMRxNsWfWNP83s","","Recent scan exists (0 days old) with screenshot"
"990812812","https://blackjackpizza.com","skipped","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJH5oIvzRPlVQRgXoKU1M0Cb0","ChIJH5oIvzRPlVQRgXoKU1M0Cb0","","Recent scan exists (0 days old) with screenshot"
"6226792353","https://www.pizzakingde.com/","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"785509206","https://sammyspizzatacoma.com","failed","","ChIJSSNkOPk5DogRpYq1twRSyLY","Screenshot generation failed","Scan completed but screenshot generation failed"
"1014743538","https://currypizzahouse.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"814954781","https://freewheelerpizza.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"785691972","https://broadwaypizzamn.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"983485710","https://slice420.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"2825526522","https://unclericospizza.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E","ChIJg0GCagDVv1QRD4qfTTx581E","","Scan and screenshot completed successfully"
"4189701921","https://micorazonmexicanrestaurant.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"621574549","https://rockcreekpizzaco.com","skipped","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJP6aV7U35rlQRl8lcwVFlICA","ChIJP6aV7U35rlQRl8lcwVFlICA","","Recent scan exists (0 days old) with screenshot"
"2780116527","https://beaujos.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"2825526257","https://www.uncleandyspizza.com/","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E","ChIJg0GCagDVv1QRD4qfTTx581E","","Scan and screenshot completed successfully"
"2825491915","https://www.johnnysrealnypizzamenu.com/","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E","ChIJg0GCagDVv1QRD4qfTTx581E","","Scan and screenshot completed successfully"
"6004845385","https://blackjackpizza.com/","skipped","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJH5oIvzRPlVQRgXoKU1M0Cb0","ChIJH5oIvzRPlVQRgXoKU1M0Cb0","","Recent scan exists (0 days old) with screenshot"
"6688774413","https://525pizza.shopsettings.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"2780100631","https://justpizzausa.com","skipped","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJtV3Tmo6xj1QRZVb11GuN9XY","ChIJtV3Tmo6xj1QRZVb11GuN9XY","","Recent scan exists (0 days old) with screenshot"
"785510263","http://www.pizzagrocery.com/","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E","ChIJg0GCagDVv1QRD4qfTTx581E","","Scan and screenshot completed successfully"
"785361534","https://trailriderpizza.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"882409258","https://roccospizzamillvalley.com","skipped","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJj6VEnR2bmYARvDuBYqxmWmY","ChIJj6VEnR2bmYARvDuBYqxmWmY","","Recent scan exists (0 days old) with screenshot"
"6775020134","https://luigisnjpizza.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"1014743235","https://jjspieco.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"6054746715","https://blackjackpizza.com","skipped","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJH5oIvzRPlVQRgXoKU1M0Cb0","ChIJH5oIvzRPlVQRgXoKU1M0Cb0","","Recent scan exists (0 days old) with screenshot"
"3367612537","https://deekspizza.com/?gad_source=1&gbraid=0AAAAADnUMeBM69A1-azT2-xlkRY1BybF2&gclid=CjwKCAjwn6LABhBSEiwAsNJrjrEvOThBfmSY5vwkN5Iv0YoW4x7-otHOb1zGPoqjg4FVRZWO1yMcoRoChrgQAvD_BwE","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"6048418117","https://blackjackpizza.com/","skipped","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJH5oIvzRPlVQRgXoKU1M0Cb0","ChIJH5oIvzRPlVQRgXoKU1M0Cb0","","Recent scan exists (0 days old) with screenshot"
"6145417101","https://blackjackpizza.com/location/denver-florida-s-sheridan/","skipped","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJH5oIvzRPlVQRgXoKU1M0Cb0","ChIJH5oIvzRPlVQRgXoKU1M0Cb0","","Recent scan exists (0 days old) with screenshot"
"785692703","https://lakepizzarestaurant.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"2825504167","https://tonyandalbaspizza.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJ7y6TbAJnlVQR8AogkjB72B4","ChIJ7y6TbAJnlVQR8AogkjB72B4","","Scan and screenshot completed successfully"
"2780080229","https://buzzardbillys.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"1014743981","https://josiespizza.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"6786101666","https://profoundpizzaco.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJ2XEWDtjfYVMRxNsWfWNP83s","ChIJ2XEWDtjfYVMRxNsWfWNP83s","","Scan and screenshot completed successfully"
"2825497011","https://dalspizza.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E","ChIJg0GCagDVv1QRD4qfTTx581E","","Scan and screenshot completed successfully"
"6537118335","https://www.mancinospizzaandgrinders.com/","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"6774670867","https://somethingsweettexas.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJ7y6TbAJnlVQR8AogkjB72B4","ChIJ7y6TbAJnlVQR8AogkjB72B4","","Scan and screenshot completed successfully"
"6785890456","https://covehouselajolla.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"2825504140","https://wildwestpizzaoflompoc.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E","ChIJg0GCagDVv1QRD4qfTTx581E","","Scan and screenshot completed successfully"
"785360936","https://perintonpizza.net","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"658040017","https://www.kohinoorbaltimoremd.com/","failed","","","Search API error: 500","Professional scan failed"
"5851717435","https://blackjackpizza.com/locations/aurora-alameda/","skipped","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJH5oIvzRPlVQRgXoKU1M0Cb0","ChIJH5oIvzRPlVQRgXoKU1M0Cb0","","Recent scan exists (0 days old) with screenshot"
"6182472818","https://blackjackpizza.com","skipped","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJH5oIvzRPlVQRgXoKU1M0Cb0","ChIJH5oIvzRPlVQRgXoKU1M0Cb0","","Recent scan exists (0 days old) with screenshot"
"786759185","https://cafepanuzzos.com","skipped","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJE3eB7gDZwFQR497SlbmYAFU","ChIJE3eB7gDZwFQR497SlbmYAFU","","Recent scan exists (0 days old) with screenshot"
"1014744717","https://slicespizzapa.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"1873926986","https://murrays.pizza","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"6249439872","https://www.arcurispizza.com/","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"8848506472","https://soybeanasiangrille.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E","ChIJg0GCagDVv1QRD4qfTTx581E","","Scan and screenshot completed successfully"
"7114426120","https://realpizza.org","skipped","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E","ChIJg0GCagDVv1QRD4qfTTx581E","","Recent scan exists (0 days old) with screenshot"
"7751742988","https://www.bourbonpizza.com/","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"6805277096","https://mcgregorpizza.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"9165892956","https://thefatlamborlando.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJ7y6TbAJnlVQR8AogkjB72B4","ChIJ7y6TbAJnlVQR8AogkjB72B4","","Scan and screenshot completed successfully"
"8848534394","https://tarokitchencocktail.com/","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E","ChIJg0GCagDVv1QRD4qfTTx581E","","Scan and screenshot completed successfully"
"7751742751","https://www.bourbonpizza.com/","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
"8848440191","https://pizzadeliveryculvercityca.com","success","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","","Scan and screenshot completed successfully"
