Company Name,Website,Screenshot URL,Place ID,Status
"6805277096","https://mcgregorpizza.com","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","success"
"9165892956","https://thefatlamborlando.com","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJ7y6TbAJnlVQR8AogkjB72B4","ChIJ7y6TbAJnlVQR8AogkjB72B4","success"
"8848534394","https://tarokitchencocktail.com/","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E","ChIJg0GCagDVv1QRD4qfTTx581E","success"
"7751742751","https://www.bourbonpizza.com/","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","success"
"8848440191","https://pizzadeliveryculvercityca.com","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","success"
"9620776292","https://ricobenespizza.com","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E","ChIJg0GCagDVv1QRD4qfTTx581E","success"
"7752798722","https://www.bourbonpizza.com/","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E","ChIJg0GCagDVv1QRD4qfTTx581E","success"
"8848534133","https://indiahouseutah.com","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJg0GCagDVv1QRD4qfTTx581E","ChIJg0GCagDVv1QRD4qfTTx581E","success"
"7410238092","https://southcreekpizza.com","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJsRbWx5N7kFQRinffPblxBsE","ChIJsRbWx5N7kFQRinffPblxBsE","success"
"9455142067","https://www.twoguysfromitalyhomosassa.com","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJsRbWx5N7kFQRinffPblxBsE","ChIJsRbWx5N7kFQRinffPblxBsE","success"
"9793426077","https://pvdcranston.com","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJKWlj9jKGwFQRUueKgH6MEg8","ChIJKWlj9jKGwFQRUueKgH6MEg8","success"
"9302484563","https://blackjackpizza.com/","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJH5oIvzRPlVQRgXoKU1M0Cb0","ChIJH5oIvzRPlVQRgXoKU1M0Cb0","skipped"
"9500524907","https://www.primopizzagrill.com","https://boostly-restaurant-scanner.onrender.com/api/revenue-gate/screenshot/ChIJsRbWx5N7kFQRinffPblxBsE","ChIJsRbWx5N7kFQRinffPblxBsE","success"
